"id","name","description","iconPath","price","flatHPPoolMod","flatMPPoolMod","percentHPPoolMod","percentMPPoolMod","flatHPRegenMod","percentHPRegenMod","flatMPRegenMod","percentMPRegenMod","flatArmorMod","percentArmorMod","flatAttackDamageMod","percentAttackDamageMod","flatAbilityPowerMod","percentAbilityPowerMod","flatMovementSpeedMod","percentMovementSpeedMod","flatAttackSpeedMod","percentAttackSpeedMod","flatDodgeMod","percentDodgeMod","flatCritChanceMod","percentCritChanceMod","flatCritDamageMod","percentCritDamageMod","flatMagicResistMod","percentMagicResistMod","flatEXPBonus","percentEXPBonus","epicness"
"3116","Rylai's Crystal Scepter","<stats>+500 Health<br>+80 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> Dealing spell damage slows the target's Movement Speed by 35% for 1.5 seconds (15% for multi-target and damage-over-time spells).","3116_Rylais_Sceptre.png","605","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3117","Boots of Mobility","<unique>UNIQUE Passive - Enhanced Movement:</unique> +25 Movement Speed. Increases to +105 Movement Speed when out of combat for 5 seconds.<br><br><i>(Unique Passives with the same name don't stack.)</i>","3004_Assault_Treads.png","475","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","105.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3122","Wicked Hatchet","<stats>+20 Attack Damage<br>+10% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> Critical Strikes cause your target to bleed for an additional 60% of your bonus Attack Damage as physical damage over 3 seconds.</i>","3122_Wicked_Hatchet.png","440","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3123","Executioner's Calling","<stats>+25 Attack Damage<br>+20% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks inflict Grievous Wounds on enemy champions for 1.5 seconds on hit.<br><br><i>(Grievous Wounds reduces healing and regeneration by 50%.)</i>","3069_Sword_of_Light_and_Shadow.png","740","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3124","Guinsoo's Rageblade","<stats>+30 Attack Damage<br>+40 Ability Power</stats><br><br><passive>Passive:</passive> Basic attacks (on attack) and spell casts grant +4% Attack Speed and +4 Ability Power for 8 seconds (stacks up to 8 times).<br><unique>UNIQUE Passive:</unique> Falling below 50% Health grants +20% Attack Speed, +10% Life Steal, and +10% Spell Vamp until out of combat (30 second cooldown).","3064_Spike_the_Ripper.png","865","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3128","Deathfire Grasp","<stats>+120 Ability Power<br>+10% Cooldown Reduction</stats><br><br><active>UNIQUE Active:</active> Deals 15% of target champion's maximum Health in magic damage and increases all subsequent magic damage taken by the target by 20% for 4 seconds (60 second cooldown).","3128_Deathfire_Grasp.png","680","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","120.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3131","Sword of the Divine","<stats>+45% Attack Speed</stats><br><br><passive>Passive:</passive> This item does not grant any Attack Speed while on cooldown. Champion kills reduce the current cooldown by 50%.<br><active>UNIQUE Active:</active> Grants +100% Attack Speed and 100% Critical Strike Chance for 3 seconds or 3 critical strikes (60 second cooldown).","3084_Widowmaker.png","850","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3134","The Brutalizer","<stats>+25 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction<br><unique>UNIQUE Passive:</unique> +10 Armor Penetration<br><br><i>(Armor Penetration: Physical damage is increased by ignoring an amount of the target's Armor equal to Armor Penetration.)</i>","037_Big_Stick.png","617","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3135","Void Staff","<stats>+70 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> Magic damage ignores 35% of the target's Magic Resist (applies before Magic Penetration).","073_Zettas_Mana-Stick.png","1000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3136","Haunting Guise","<stats>+25 Ability Power<br>+200 Health</stats><br><br><unique>UNIQUE Passive - Eyes of Pain:</unique> +15 Magic Penetration<br><br><i>(Magic Penetration: Magic damage is increased by ignoring an amount of the target's Magic Resist equal to Magic Penetration.)</i><br><br><i>(Unique Passives with the same name do not stack.)</i>","3136_Haunting_Guise.png","650","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3137","Dervish Blade","<stats>+50% Attack Speed<br>+45 Magic Resist<br>+10% Cooldown Reduction</stats><br><br><active>UNIQUE Active - Quicksilver:</active> Removes all debuffs, and if champion is melee, also grants +50% bonus Movement Speed for 1 second (90 second cooldown).","3137_Dervish_Blade.png","200","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","1"
"3139","Mercurial Scimitar","<stats>+60 Attack Damage<br>+45 Magic Resist</stats><br><br><active>UNIQUE Active - Quicksilver:</active> Removes all debuffs, and if champion is melee, also grants +50% bonus Movement Speed for 1 second (90 second cooldown).","3139_Mercurial_Scimitar.png","600","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","1"
"3140","Quicksilver Sash","<stats>+45 Magic Resist</stats><br><br><active>UNIQUE Active - Quicksilver:</active> Removes all debuffs (90 second cooldown).","1008_Sash_of_Valor.png","830","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","1"
"3141","Sword of the Occult","<stats>+10 Attack Damage </stats><br><br><unique>UNIQUE Passive:</unique> Grants +5 Attack Damage per stack. Grants 2 stacks for a kill or 1 stack for an assist (max 20 stacks). A third of the stacks are lost upon death. At 20 stacks, grants +15% bonus Movement Speed.","3034_Kenyus_Kukri.png","840","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3142","Youmuu's Ghostblade","<stats>+30 Attack Damage<br>+15% Critical Strike Chance<br>+10% Cooldown Reduction</stats><br><br><passive>UNIQUE Passive:</passive> +20 Armor Penetration</passive><br><active>UNIQUE Active:</active> Grants +20% Movement Speed and +40% Attack Speed (lasts 6 seconds for melee champions, 4 seconds for ranged champions) (45 second cooldown).<br><br><i>(Armor Penetration: Physical damage is increased by ignoring an amount of the target's Armor equal to Armor Penetration.)</i>","3142_YomuuGhostblade.png","563","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3143","Randuin's Omen","<stats>+500 Health<br>+70 Armor</stats><br><br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% and Movement Speed by 10% for 1 seconds.<br><active>UNIQUE Active:</active> Slows the Movement Speed of nearby enemy units by 35% for 2 seconds (+1 second per 200 Armor and +1 second per 200 Magic Resist) (60 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3143_Randuins_Omen.png","1000","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3144","Bilgewater Cutlass","<stats>+25 Attack Damage<br>+12% Life Steal</stats><br><br><active>UNIQUE Active:</active> Deals 100 magic damage and slows the target champion's Movement Speed by 25% for 2 seconds (90 second cooldown).","3144_Bilgewater_Cutlass.png","240","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3145","Hextech Revolver","<stats>+40 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> +12% Spell Vamp<br><br><i>(Spell Vamp: Abilities heal for a percentage of the damage they deal. Area of Effect spells only grant one-third of the healing from Spell Vamp.)</i>","3145_Hextech_Revolver.png","330","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3146","Hextech Gunblade","<stats>+45 Attack Damage<br>+65 Ability Power<br>+12% Life Steal</stats><br><br><unique>UNIQUE Passive:</unique> +20% Spell Vamp<br><unique>UNIQUE Passive:</unique> Basic attacks (on hit) and single-target spells against champions reduce the cooldown of this item by 3 seconds.<br><active>UNIQUE Active:</active> Deals 150 (+40% of Ability Power) magic damage and slows the target champion's Movement Speed by 40% for 2 seconds (60 second cooldown).<br><br><i>(Spell Vamp: Abilities heal for a percentage of the damage they deal. Area of Effect spells only grant one-third of the healing from Spell Vamp.)</i>","3146_Hextech_Gunblade.png","800","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","65.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3151","Liandry's Torment","<stats>+50 Ability Power<br>+300 Health</stats><br><br><unique>UNIQUE Passive - Eyes of Pain:</unique> +15 Magic Penetration<br><unique>UNIQUE Passive:</unique> Dealing spell damage applies a damage-over-time effect for 3 seconds that deals bonus magic damage equal to 2% of the target's current Health per second. This bonus damage is doubled against movement-impaired units and capped at 100 damage per second vs. monsters.<br><br><i>(A unit is movement-impaired if it is slowed, stunned, taunted, feared, or immobilized.)</i><br><br><i>(Magic Penetration: Magic damage is increased by ignoring an amount of the target's Magic Resist equal to Magic Penetration.)</i><br><br><i>(Unique Passives with the same name don't stack.)</i>","3151_Liandrys_Lament.png","980","300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3152","Will of the Ancients","<stats>+80 Ability Power<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> +20% Spell Vamp<br><br><i>(Spell Vamp: Abilities heal for a percentage of the damage they deal. Area of Effect spells only grant one-third of the healing from Spell Vamp.)</i>","2008_Tome_of_Combat_Mastery.png","480","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3153","Blade of the Ruined King","<stats>+25 Attack Damage<br>+40% Attack Speed<br>+15% Life Steal</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks deal 5% of the target's current Health in bonus physical damage (max 60 vs. monsters and minions) on hit.<br><active>UNIQUE Active:</active> Deals 15% of target champion's maximum Health (min. 100) as physical damage, heals for the same amount, and steals 30% of the target's Movement Speed for 3 seconds (90 second cooldown).","3153_Blade_of_the_Ruined_King.png","1000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3154","Wriggle's Lantern","<stats>+12 Attack Damage<br>+30% Attack Speed</stats><br><br><unique>UNIQUE Passive - Maim:</unique> Basic attacks against monsters deal 100 bonus magic damage and heal 10 Health on hit.<br><unique>UNIQUE Passive:</unique> Gain 30% increased Gold from monsters.<br><active>UNIQUE Active:</active> Places a <font color='#BBFFFF'>Stealth Ward</font> that reveals the surrounding area for 180 seconds (180 second cooldown).<br><br>Transforms into Feral Flare at 25 large monster kills.<br><i>(Monsters killed with Hunter's Machete and Madred's Razors count toward the transformation)</i><br><br><groupLimit>Limited to 1 Gold Income item</groupLimit>","3154_WrigglesLantern.png","140","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3155","Hexdrinker","<stats>+25 Attack Damage<br>+25 Magic Resist</stats><br><br><unique>UNIQUE Passive - Lifeline:</unique> Upon taking magic damage that would reduce Health below 30%, grants a shield that absorbs 250 magic damage for 5 seconds (90 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3155_Hexdrinker.png","590","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","1"
"3156","Maw of Malmortius","<stats>+60 Attack Damage<br>+40 Magic Resist</stats><br><br><unique>UNIQUE Passive:</unique> Grants +1 Attack Damage for every 2% of missing Health, up to a maximum of 35 Attack Damage.<br><unique>UNIQUE Passive - Lifeline:</unique> Upon taking magic damage that would reduce Health below 30%, grants a shield that absorbs 400 magic damage for 5 seconds (90 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3156_PhaseBlade.png","975","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","1"
"3157","Zhonya's Hourglass","<stats>+120 Ability Power<br>+50 Armor  </stats><br><br><active>UNIQUE Active - Stasis:</active> Champion becomes invulnerable and untargetable for 2.5 seconds, but is unable to move, attack, cast spells, or use items during this time (90 second cooldown).","3157_Zhonyas_Hourglass.png","500","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","120.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3158","Ionian Boots of Lucidity","<unique>UNIQUE Passive:</unique> +15% Cooldown Reduction<br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed<br><br><i>(Unique Passives with the same name don't stack.)</i><br><br><i><font color='#FDD017'>''This item is dedicated in honor of Ionia's victory over Noxus in the Rematch for the Southern Provinces on 10 December, 20 CLE.''</font></i>","3158_Ionian_Boots_of_Lucidity.png","675","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3159","Grez's Spectral Lantern","<stats>+15 Attack Damage<br>+20 Armor<br>+12% Life Steal</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks against minions and monsters have a 20% chance to deal 200 bonus magic damage on hit.<br><active>UNIQUE Active:</active> A stealth-detecting mist grants vision in the target area for 5 seconds, revealing enemy champions that enter for 3 seconds (60 second cooldown).","3159_Soulsight_Lantern.png","250","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3165","Morellonomicon","<stats>+75 Ability Power<br>+12 Mana Regen per 5 seconds<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing magic damage to enemy champions below 40% Health inflicts Grievous Wounds for 4 seconds.<br><br><i>(Grievous Wounds reduces incoming healing and regeneration effects by 50%.)</i>","3165_Morellonomicon.png","630","0.0","0.0","0.0","0.0","0.0","0.0","2.4","0.0","0.0","0.0","0.0","0.0","75.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3166","Bonetooth Necklace","<unique>UNIQUE Active - Bonetooth Totem:</unique> Places a Stealth Ward that lasts 60 seconds (120 Second cooldown). Active upgrades at 6 Trophies. <br><br><unique>UNIQUE Passive - Mementos of the Hunt:</unique> Rengar collects trophies when killing Champions and gains bonus effects based on how many trophies he has. Kills and assists grant 1 trophy.<br><br><passive>3 Trophies:</passive> Rengar gains 25 Movement Speed whilst out of combat or in brush. <br><passive>6 Trophies:</passive> Increases the range of Rengar's Leap by 125.<br><passive>12 Trophies:</passive> Thrill of the Hunt's duration is increased by 5 seconds.<br><passive>20 Trophies:</passive> Thrill of the Hunt's Movement Speed while stealthed is doubled.","3166_Bonetooth_Necklace_Y_1.png","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3170","Moonflair Spellblade","<stats>+50 Ability Power<br>+50 Armor<br>+50 Magic Resist</stats><br><br><unique>UNIQUE Passive - Tenacity:</unique> Reduces the duration of stuns, slows, taunts, fears, silences, blinds, polymorphs, and immobilizes by 35%.<br><br><i>(Unique Passives with the same name do not stack.)</i>","3170_MoonflairSpellblade.png","720","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","1"
"3172","Zephyr","<stats>+25 Attack Damage<br>+50% Attack Speed<br>+10% Movement Speed<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Tenacity:</unique> Reduces the duration of stuns, slows, taunts, fears, silences, blinds, polymorphs, and immobilizes by 35%.<br><br><i>(Unique Passives with the same name do not stack.)</i>","3172_Zephyr.png","725","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.1","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3174","Athene's Unholy Grail","<stats>+60 Ability Power<br>+40 Magic Resist<br>+15 Mana Regen per 5 seconds<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Restores 12% of maximum Mana on kill or assist.<br><unique>UNIQUE Passive - Mana Font:</unique> Increases Mana Regen by 1% for every 1% of missing Mana.<br><br><i>(Unique Passives with the same name do not stack.)</i>","3174_AthenesUnholyGrail.png","900","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","2"
"3180","Odyn's Veil","<stats>+350 Health<br>+350 Mana<br>+50 Magic Resist</stats><br><br><unique>UNIQUE Passive:</unique> Reduces and stores 10% of magic damage received. <br><active>UNIQUE Active:</active> Deals 200 + (stored magic) (max 400) magic damage to nearby enemy units (90 second cooldown).","3180_OdynsVeil.png","600","350.0","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","2"
"3181","Sanguine Blade","<stats>+40 Attack Damage<br>+15% Life Steal</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks grant +6 Attack Damage and +1% Life Steal for 4 seconds on hit (effect stacks up to 5 times).","3181_SanguineBlade.png","600","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3184","Entropy","<stats>+275 Health<br>+55 Attack Damage</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds on hit. Kills grant 60 Movement Speed for 2 seconds. This Movement Speed bonus is halved for ranged champions.<br><active>UNIQUE Active:</active> For the next 5 seconds, basic attacks reduce the target's Movement Speed by 30% and deal 80 true damage over 2.5 seconds on hit (60 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3184_Entropy.png","500","275.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3185","The Lightbringer","<stats>+20 Attack Damage<br>+25 Armor<br>+15% Life Steal<br>+200 Health</stats><br><br><unique>UNIQUE Passive - Vanquish:</unique> Basic attacks have a 20% chance to deal 100 bonus magic damage on hit (damage doubled for non-champions).<br><unique>UNIQUE Passive - Trap Detection:</unique> Nearby stealthed enemy traps are revealed.<br><active>UNIQUE Active:</active> A stealth-detecting mist grants vision in the target area for 5 seconds, revealing enemy champions that enter for 3 seconds (60 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3185_Lightbringer.png","450","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3187","Hextech Sweeper","<stats>+40 Ability Power<br>+250 Health<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive: - Trap Detection</unique> Nearby stealthed enemy traps are revealed.<br><active>UNIQUE Active:</active> A stealth-detecting mist grants vision in the target area for 5 seconds, revealing enemy champions that enter for 3 seconds (60 second cooldown).","3187_HextechSweeper.png","330","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3188","Blackfire Torch","<stats>+80 Ability Power<br>+10% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><active>UNIQUE Active:</active> Deals 20% of target champion's maximum Health in magic damage over 4 seconds and increases all subsequent magic damage taken by the target by 20% (60 second cooldown).","3188_Blackfire_Torch.png","970","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3190","Locket of the Iron Solari","<stats>+400 Health<br>+20 Magic Resistance<br>+10% Cooldown Reduction</stats><br><br><active>UNIQUE Active:</active> Grants a shield to nearby allies for 5 seconds that absorbs up to 50 (+10 per level) damage (60 second cooldown).<br><aura>UNIQUE Aura - Legion:</aura> Grants nearby allies +20 Magic Resist and +10 Health Regen per 5 seconds.<br><br><i>(Unique Auras with the same name don't stack.)","3190_Crest_of_the_Iron_Solari.png","50","400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","2"
"3191","Seeker's Armguard","<stats>+30 Armor<br>+20 Ability Power</stats><br><br><passive>UNIQUE Passive:</passive> Killing a unit grants 0.5 bonus Armor and Ability Power. This bonus stacks up to 30 times.","3191_Seekers_Armguard.png","125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"3196","Augment: Power","<stats>+3 Ability Power per level<br>+220 Health<br>+6 Health Regen per 5 seconds</stats><br><br><unique>Ability Augment:</unique> Power Transfer increases Viktor's Movement Speed by 30% for 3 seconds.","3196_AugmentQ.png","1000","220.0","0.0","0.0","0.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3197","Augment: Gravity","<stats>+3 Ability Power per level<br>+200 Mana<br>+10% Cooldown Reduction<br>+5 Mana Regen per 5 seconds</stats><br><br><unique>Ability Augment:</unique> Gravity Field has an additional 30% cast range.","3197_AugmentW.png","1000","0.0","200.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3198","Augment: Death","<stats>+3 Ability Power per level<br>+45 Ability Power</stats><br><br><unique>Ability Augment:</unique> Death Ray sets fire to enemies, dealing 30% additional magic damage over 4 seconds.","3198_AugmentE.png","1000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3206","Spirit of the Spectral Wraith","<stats>+50 Ability Power<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Spirit Drain:</unique> Grants 2 Ability Power per large or epic monster kill. (max: 30)<br><unique>UNIQUE Passive - Butcher:</unique> Against monsters, deal 30% bonus damage and restore 6% of damage dealt as Health and 3% as Mana.<br><unique>UNIQUE Passive - Conservation:</unique> Upon killing a large or epic monster, grants up to 40 bonus Gold, based on the last time Conservation triggered (Max 80 stacks of Conservation).<br><br><groupLimit>Limited to 1 Gold Income item</groupLimit>","3206_SoulEaterWraith.png","480","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
